Genus	Sample	SubPathway	GeneCountPerGenome	OTUAbundanceInSample	CountContributedByOTU	ContributionPercentOfSample	ContributionPercentOfAllSamples
5	Cef6wkrec18	00785 Lipoic acid metabolism	1	58.333333333333	58.333333333333	1.09050901133923e-06	5.43122002628825e-08
5	NoAbx29	00785 Lipoic acid metabolism	1	20.666666666667	20.666666666667	6.73576440762987e-07	1.92420366645645e-08
5	NoAbx31	00785 Lipoic acid metabolism	1	26.16666666667	26.16666666667	7.41897987808899e-07	2.4362901260782e-08
5	NoAbx32	00785 Lipoic acid metabolism	1	22.666666666666	22.666666666666	6.50217981579083e-07	2.11041692450053e-08
5	NoAbx33	00785 Lipoic acid metabolism	1	31.166666666652	31.166666666652	7.76232185650787e-07	2.90182327118694e-08
5	NoAbx34	00785 Lipoic acid metabolism	1	40.833333333332	40.833333333332	1.00301635273724e-06	3.80185401840167e-08
5	NoAbx35	00785 Lipoic acid metabolism	1	22.166666666665	22.166666666665	5.62563086798749e-07	2.06386360998939e-08
5	NoAbx36	00785 Lipoic acid metabolism	1	16.999999999997	16.999999999997	5.14559200146249e-07	1.58281269337516e-08
5	NoAbx6wkrec37	00785 Lipoic acid metabolism	1	27.666666666663	27.666666666663	7.44321440714229e-07	2.57595006961067e-08
5	NoAbx6wkrec38	00785 Lipoic acid metabolism	1	26.166666666669	26.166666666669	7.75862991514706e-07	2.4362901260781e-08
5	NoAbx6wkrec40	00785 Lipoic acid metabolism	1	13.999999999997	13.999999999997	4.53917173999399e-07	1.30349280630891e-08
5	NoAbx6wkrec42	00785 Lipoic acid metabolism	1	22.83333333332	22.83333333332	6.4970239916708e-07	2.12593469600303e-08
5	NoAbx6wkrec43	00785 Lipoic acid metabolism	1	24.833333333332	24.833333333332	7.10029183062457e-07	2.31214795404831e-08
5	NoAbx6wkrec44	00785 Lipoic acid metabolism	1	18.166666666659	18.166666666659	5.45896294021324e-07	1.69143709390049e-08
6	Cef6wkrec14	00785 Lipoic acid metabolism	1	16	16	2.73190988862936e-07	1.48970606435336e-08
6	Cef6wkrec15	00785 Lipoic acid metabolism	1	16	16	2.88965785115211e-07	1.48970606435336e-08
6	Cef6wkrec16	00785 Lipoic acid metabolism	1	10.5	10.5	1.86614247793202e-07	9.7761960473189e-09
6	Cef6wkrec20	00785 Lipoic acid metabolism	1	9.5	9.5	1.54280169225456e-07	8.84512975709805e-09
6	NoAbx35	00785 Lipoic acid metabolism	1.125	15.83333333333	17.8124999999962	4.52059623320362e-07	1.65846182945554e-08
6	NoAbx6wkrec37	00785 Lipoic acid metabolism	1	10	10	2.69031846041323e-07	9.31066290220848e-09
6	NoAbx6wkrec38	00785 Lipoic acid metabolism	1	4	4	1.18603259849371e-07	3.72426516088339e-09
6	NoAbx6wkrec41	00785 Lipoic acid metabolism	1.11111111111111	9.083333333333	10.0925925925922	2.70045021746603e-07	9.39687274389525e-09
6	NoAbx6wkrec43	00785 Lipoic acid metabolism	1	4.75	4.75	1.35810951122692e-07	4.42256487854903e-09
6	NoAbx6wkrec44	00785 Lipoic acid metabolism	1	11.5	11.5	3.45567378784287e-07	1.07072623375397e-08
Oscillospira	Cef6wkrec13	00785 Lipoic acid metabolism	1	7.25	7.25	1.79436256860047e-07	6.75023060410115e-09
Oscillospira	Cef6wkrec14	00785 Lipoic acid metabolism	1	8.5	8.5	1.45132712833435e-07	7.91406346687721e-09
Oscillospira	Cef6wkrec15	00785 Lipoic acid metabolism	1	7.5	7.5	1.35452711772755e-07	6.98299717665636e-09
Oscillospira	Cef6wkrec16	00785 Lipoic acid metabolism	1	7.5	7.5	1.33295891280859e-07	6.98299717665636e-09
Oscillospira	Cef6wkrec19	00785 Lipoic acid metabolism	1	7.25	7.25	1.25794901753639e-07	6.75023060410115e-09
Oscillospira	Cef6wkrec20	00785 Lipoic acid metabolism	1	6	6	9.74401068792355e-08	5.58639774132509e-09
Oscillospira	NoAbx35	00785 Lipoic acid metabolism	1	4.5	4.5	1.142045364178e-07	4.18979830599382e-09
Oscillospira	NoAbx36	00785 Lipoic acid metabolism	1	23.25	23.25	7.0373537667073e-07	2.16472912476347e-08
Oscillospira	NoAbx6wkrec38	00785 Lipoic acid metabolism	1	7.75	7.75	2.29793815958157e-07	7.21576374921157e-09
Oscillospira	NoAbx6wkrec39	00785 Lipoic acid metabolism	1	6.75	6.75	1.72349595503407e-07	6.28469745899072e-09
Oscillospira	NoAbx6wkrec40	00785 Lipoic acid metabolism	1	8	8	2.59381242285426e-07	7.44853032176678e-09
Oscillospira	NoAbx6wkrec41	00785 Lipoic acid metabolism	1	6.75	6.75	1.80608092525946e-07	6.28469745899072e-09
Ruminococcus	Cef6wkrec14	00785 Lipoic acid metabolism	1	2	2	3.4148873607867e-08	1.8621325804417e-09
Ruminococcus	Cef6wkrec18	00785 Lipoic acid metabolism	1	4	4	7.47777607775478e-08	3.72426516088339e-09
Ruminococcus	NoAbx31	00785 Lipoic acid metabolism	1	7	7	1.98469525401082e-07	6.51746403154593e-09
Ruminococcus	NoAbx33	00785 Lipoic acid metabolism	1	14	14	3.48681837404796e-07	1.30349280630919e-08
Ruminococcus	NoAbx34	00785 Lipoic acid metabolism	1	8	8	1.96509326250567e-07	7.44853032176678e-09
Ruminococcus	NoAbx35	00785 Lipoic acid metabolism	1	3	3	7.61363576118665e-08	2.79319887066254e-09
Ruminococcus	NoAbx6wkrec38	00785 Lipoic acid metabolism	1	7	7	2.075557047364e-07	6.51746403154593e-09
Ruminococcus	NoAbx6wkrec39	00785 Lipoic acid metabolism	1	10	10	2.55332734079121e-07	9.31066290220848e-09
Oscillospira	Cef6wkrec17	00785 Lipoic acid metabolism	1	11.25	11.25	1.93662033143439e-07	1.04744957649845e-08
Oscillospira	Cef6wkrec18	00785 Lipoic acid metabolism	1	9.75	9.75	1.82270791895273e-07	9.07789632965327e-09
Oscillospira	NoAbx29	00785 Lipoic acid metabolism	1	2.75	2.75	8.96291231660412e-08	2.56043229810733e-09
Oscillospira	NoAbx31	00785 Lipoic acid metabolism	1	6.25	6.25	1.77204933393823e-07	5.8191643138803e-09
Oscillospira	NoAbx32	00785 Lipoic acid metabolism	1	3.5	3.5	1.00401305979126e-07	3.25873201577297e-09
Oscillospira	NoAbx33	00785 Lipoic acid metabolism	1	7.25	7.25	1.80567380084626e-07	6.75023060410115e-09
Oscillospira	NoAbx34	00785 Lipoic acid metabolism	1	3.25	3.25	7.9831913789293e-08	3.02596544321776e-09
Oscillospira	NoAbx6wkrec37	00785 Lipoic acid metabolism	1	6	6	1.61419107624794e-07	5.58639774132509e-09
Oscillospira	NoAbx6wkrec42	00785 Lipoic acid metabolism	1	4.75	4.75	1.35157068439946e-07	4.42256487854903e-09
Oscillospira	NoAbx6wkrec44	00785 Lipoic acid metabolism	1	6.5	6.5	1.95320692356336e-07	6.05193088643551e-09
Oscillospira	Cef2dayrec28	00785 Lipoic acid metabolism	1	0.25	0.25	1.73377361705249e-08	2.32766572555212e-10
Oscillospira	NoAbx6wkrec43	00785 Lipoic acid metabolism	1	21.5	21.5	6.1472325245008e-07	2.00179252397482e-08
6	NoAbx6wkrec39	00785 Lipoic acid metabolism	1.125	11.166666666667	12.5625000000004	3.20761747186905e-07	1.16965202708997e-08
6	Cef6wkrec19	00785 Lipoic acid metabolism	1	9.75	9.75	1.69172454082479e-07	9.07789632965327e-09
6	NoAbx6wkrec42	00785 Lipoic acid metabolism	1	7.25	7.25	2.06292367618865e-07	6.75023060410115e-09
Turicibacter	Cef6wkrec13	00785 Lipoic acid metabolism	1	1	1	2.47498285324202e-08	9.31066290220848e-10
Turicibacter	Cef6wkrec14	00785 Lipoic acid metabolism	1	2	2	3.4148873607867e-08	1.8621325804417e-09
Turicibacter	Cef6wkrec15	00785 Lipoic acid metabolism	1	0.5	0.5	9.03018078485035e-09	4.65533145110424e-10
Turicibacter	Cef6wkrec16	00785 Lipoic acid metabolism	1	1.75	1.75	3.11023746322004e-08	1.62936600788648e-09
Turicibacter	Cef6wkrec17	00785 Lipoic acid metabolism	1	0.75	0.75	1.29108022095626e-08	6.98299717665636e-10
Turicibacter	Cef6wkrec18	00785 Lipoic acid metabolism	1	2	2	3.73888803887739e-08	1.8621325804417e-09
Turicibacter	Cef6wkrec19	00785 Lipoic acid metabolism	1	1.25	1.25	2.16887761644204e-08	1.16383286277606e-09
Turicibacter	Cef6wkrec20	00785 Lipoic acid metabolism	1	2	2	3.24800356264118e-08	1.8621325804417e-09
Turicibacter	NoAbx29	00785 Lipoic acid metabolism	1	0.25	0.25	8.14810210600375e-09	2.32766572555212e-10
Turicibacter	NoAbx32	00785 Lipoic acid metabolism	1	0.75	0.75	2.15145655669556e-08	6.98299717665636e-10
Turicibacter	NoAbx33	00785 Lipoic acid metabolism	1	0.25	0.25	6.2264613822285e-09	2.32766572555212e-10
Turicibacter	NoAbx6wkrec37	00785 Lipoic acid metabolism	1	1.25	1.25	3.36289807551654e-08	1.16383286277606e-09
Turicibacter	NoAbx6wkrec38	00785 Lipoic acid metabolism	1	0.75	0.75	2.22381112217571e-08	6.98299717665636e-10
Turicibacter	NoAbx6wkrec39	00785 Lipoic acid metabolism	1	0.25	0.25	6.38331835197802e-09	2.32766572555212e-10
Turicibacter	NoAbx6wkrec40	00785 Lipoic acid metabolism	1	0.25	0.25	8.10566382141957e-09	2.32766572555212e-10
Turicibacter	NoAbx6wkrec44	00785 Lipoic acid metabolism	1	0.25	0.25	7.51233432139754e-09	2.32766572555212e-10
rc4-4	Cef6wkrec13	00785 Lipoic acid metabolism	1	1	1	2.47498285324202e-08	9.31066290220848e-10
rc4-4	NoAbx29	00785 Lipoic acid metabolism	1	0.5	0.5	1.62962042120075e-08	4.65533145110424e-10
rc4-4	NoAbx31	00785 Lipoic acid metabolism	1	0.333333333333	0.333333333333	9.45092978099443e-09	3.10355430073306e-10
rc4-4	NoAbx32	00785 Lipoic acid metabolism	1	0.666666666667	0.666666666667	1.91240582817478e-08	6.20710860147542e-10
rc4-4	NoAbx33	00785 Lipoic acid metabolism	1	1	1	2.4905845528914e-08	9.31066290220848e-10
rc4-4	NoAbx34	00785 Lipoic acid metabolism	1	0.833333333333	0.833333333333	2.04697214844259e-08	7.75888575183729e-10
rc4-4	NoAbx36	00785 Lipoic acid metabolism	1	0.5	0.5	1.51340941219512e-08	4.65533145110424e-10
rc4-4	NoAbx6wkrec37	00785 Lipoic acid metabolism	1	0.666666666667	0.666666666667	1.79354564027639e-08	6.20710860147542e-10
rc4-4	NoAbx6wkrec38	00785 Lipoic acid metabolism	1	0.833333333333	0.833333333333	2.47090124686091e-08	7.75888575183729e-10
rc4-4	NoAbx6wkrec39	00785 Lipoic acid metabolism	1	1	1	2.55332734079121e-08	9.31066290220848e-10
rc4-4	NoAbx6wkrec40	00785 Lipoic acid metabolism	1	1	1	3.24226552856783e-08	9.31066290220848e-10
rc4-4	NoAbx6wkrec41	00785 Lipoic acid metabolism	1	0.5	0.5	1.33783772241441e-08	4.65533145110424e-10
rc4-4	NoAbx6wkrec42	00785 Lipoic acid metabolism	1	0.833333333333	0.833333333333	2.37117663929635e-08	7.75888575183729e-10
rc4-4	NoAbx6wkrec44	00785 Lipoic acid metabolism	1	0.833333333333	0.833333333333	2.50411144046484e-08	7.75888575183729e-10
Lactobacillus	NoAbx29	00785 Lipoic acid metabolism	1	0.166666666667	0.166666666667	5.43206807068003e-09	1.55177715037118e-10
Anaeroplasma	NoAbx32	00785 Lipoic acid metabolism	1	0.5	0.5	1.43430437113037e-08	4.65533145110424e-10
Anaeroplasma	NoAbx34	00785 Lipoic acid metabolism	1	0.5	0.5	1.22818328906605e-08	4.65533145110424e-10
Anaeroplasma	NoAbx35	00785 Lipoic acid metabolism	1	1.5	1.5	3.80681788059333e-08	1.39659943533127e-09
Anaeroplasma	NoAbx36	00785 Lipoic acid metabolism	1	2	2	6.05363764878047e-08	1.8621325804417e-09
Anaeroplasma	NoAbx6wkrec43	00785 Lipoic acid metabolism	1	0.5	0.5	1.42958895918623e-08	4.65533145110424e-10
Anaeroplasma	NoAbx6wkrec44	00785 Lipoic acid metabolism	1	2	2	6.00986745711803e-08	1.8621325804417e-09
9	NoAbx31	00785 Lipoic acid metabolism	1	1	1	2.83527893430117e-08	9.31066290220848e-10
9	NoAbx32	00785 Lipoic acid metabolism	1	0.5	0.5	1.43430437113037e-08	4.65533145110424e-10
9	NoAbx34	00785 Lipoic acid metabolism	1	0.5	0.5	1.22818328906605e-08	4.65533145110424e-10
9	NoAbx35	00785 Lipoic acid metabolism	1	1	1	2.53787858706222e-08	9.31066290220848e-10
9	NoAbx6wkrec37	00785 Lipoic acid metabolism	1	1.5	1.5	4.03547769061985e-08	1.39659943533127e-09
9	NoAbx6wkrec38	00785 Lipoic acid metabolism	1	3	3	8.89524448870284e-08	2.79319887066254e-09
9	NoAbx6wkrec39	00785 Lipoic acid metabolism	1	1.5	1.5	3.82999101118681e-08	1.39659943533127e-09
9	NoAbx6wkrec41	00785 Lipoic acid metabolism	1	1	1	2.67567544482883e-08	9.31066290220848e-10
9	NoAbx6wkrec42	00785 Lipoic acid metabolism	1	0.5	0.5	1.42270598357838e-08	4.65533145110424e-10
9	NoAbx6wkrec44	00785 Lipoic acid metabolism	1	2.5	2.5	7.51233432139754e-08	2.32766572555212e-09
Coprococcus	Cef6wkrec17	00785 Lipoic acid metabolism	1	1.16666666667	1.16666666667	2.00834701038214e-08	1.08624400526076e-09
Coprococcus	Cef6wkrec18	00785 Lipoic acid metabolism	1	1.33333333333	1.33333333333	2.49259202591203e-08	1.24142172029136e-09
Coprococcus	Cef6wkrec19	00785 Lipoic acid metabolism	1	0.333333333333	0.333333333333	5.78367364383967e-09	3.10355430073306e-10
Coprococcus	Cef6wkrec20	00785 Lipoic acid metabolism	1	0.666666666667	0.666666666667	1.08266785421427e-08	6.20710860147542e-10
4	Cef6wkrec13	00440 Phosphonate and phosphinate metabolism	2	75.33333333334	150.66666666668	3.72897416555164e-06	1.40280654393287e-07
4	NoAbx29	00440 Phosphonate and phosphinate metabolism	2	135.333333333362	270.666666666724	8.82167854676859e-06	2.52008609219829e-07
4	NoAbx31	00440 Phosphonate and phosphinate metabolism	2	99.99999999996	199.99999999992	5.67055786860006e-06	1.86213258044095e-07
4	NoAbx32	00440 Phosphonate and phosphinate metabolism	2	108.666666666694	217.333333333388	6.23444299984825e-06	2.02351740408048e-07
4	NoAbx33	00440 Phosphonate and phosphinate metabolism	2	75.999999999964	151.999999999928	3.78568852039313e-06	1.41522076113502e-07
4	NoAbx34	00440 Phosphonate and phosphinate metabolism	2	63.333333333268	126.666666666536	3.11139766563077e-06	1.17935063427852e-07
4	NoAbx35	00440 Phosphonate and phosphinate metabolism	2	74.000000000006	148.000000000012	3.75606030885239e-06	1.37797810952697e-07
4	NoAbx36	00440 Phosphonate and phosphinate metabolism	2	74.00000000001	148.00000000002	4.47969186009816e-06	1.37797810952704e-07
4	NoAbx6wkrec40	00440 Phosphonate and phosphinate metabolism	2	105.333333333408	210.666666666816	6.83037271352107e-06	1.96144631806664e-07
4	NoAbx6wkrec41	00440 Phosphonate and phosphinate metabolism	2	66.666666666646	133.333333333292	3.56756725977066e-06	1.24142172029408e-07
4	NoAbx6wkrec43	00440 Phosphonate and phosphinate metabolism	2	77.333333333318	154.666666666636	4.4221951804152e-06	1.44004919554129e-07
Lactobacillus	Cef2dayrec21	00440 Phosphonate and phosphinate metabolism	1	70.6666666667	70.6666666667	5.0397736799294e-06	6.57953511756376e-08
Lactobacillus	Cef2dayrec22	00440 Phosphonate and phosphinate metabolism	1	70.999999999967	70.999999999967	5.0737726543949e-06	6.61057066056495e-08
Lactobacillus	Cef2dayrec23	00440 Phosphonate and phosphinate metabolism	1	69.999999999967	69.999999999967	4.46419384907324e-06	6.51746403154286e-08
Lactobacillus	Cef2dayrec25	00440 Phosphonate and phosphinate metabolism	1	54.5	54.5	2.95919504595348e-06	5.07431128170362e-08
Lactobacillus	Cef2dayrec26	00440 Phosphonate and phosphinate metabolism	1	47.166666666633	47.166666666633	2.32168785098724e-06	4.39152933553853e-08
Lactobacillus	Cef2dayrec28	00440 Phosphonate and phosphinate metabolism	1	70.833333333333	70.833333333333	4.91235858164871e-06	6.59505288906431e-08
Lactobacillus	Cef6wkrec13	00440 Phosphonate and phosphinate metabolism	1	0.166666666667	0.166666666667	4.12497142207829e-09	1.55177715037118e-10
Lactobacillus	Cef6wkrec14	00440 Phosphonate and phosphinate metabolism	1	0.166666666667	0.166666666667	2.84573946732794e-09	1.55177715037118e-10
Lactobacillus	Cef6wkrec15	00440 Phosphonate and phosphinate metabolism	1	0.333333333334	0.333333333334	6.0201205232456e-09	3.10355430074237e-10
Lactobacillus	Cef6wkrec16	00440 Phosphonate and phosphinate metabolism	1	0.5	0.5	8.88639275205724e-09	4.65533145110424e-10
Lactobacillus	Cef6wkrec17	00440 Phosphonate and phosphinate metabolism	1	0.5	0.5	8.60720147304173e-09	4.65533145110424e-10
Lactobacillus	Cef6wkrec18	00440 Phosphonate and phosphinate metabolism	1	0.166666666667	0.166666666667	3.11574003240406e-09	1.55177715037118e-10
Lactobacillus	Cef6wkrec19	00440 Phosphonate and phosphinate metabolism	1	0.166666666667	0.166666666667	2.89183682192851e-09	1.55177715037118e-10
Lactobacillus	Cef6wkrec20	00440 Phosphonate and phosphinate metabolism	1	0.333333333333	0.333333333333	5.41333927106323e-09	3.10355430073306e-10
Lactobacillus	NoAbx31	00440 Phosphonate and phosphinate metabolism	1	0.166666666667	0.166666666667	4.72546489051139e-09	1.55177715037118e-10
Lactobacillus	NoAbx32	00440 Phosphonate and phosphinate metabolism	1	0.166666666667	0.166666666667	4.78101457044413e-09	1.55177715037118e-10
Lactobacillus	NoAbx35	00440 Phosphonate and phosphinate metabolism	1	0.166666666667	0.166666666667	4.22979764511215e-09	1.55177715037118e-10
Lactobacillus	NoAbx6wkrec43	00440 Phosphonate and phosphinate metabolism	1	0.166666666667	0.166666666667	4.7652965306303e-09	1.55177715037118e-10
Lactobacillus	NoAbx6wkrec44	00440 Phosphonate and phosphinate metabolism	1	0.166666666667	0.166666666667	5.00822288094171e-09	1.55177715037118e-10
6	Cef6wkrec13	00440 Phosphonate and phosphinate metabolism	1.83333333333333	21	38.5	9.52868398498179e-07	3.58460521735026e-08
6	Cef6wkrec17	00440 Phosphonate and phosphinate metabolism	1.71428571428571	14.833333333334	25.4285714285726	4.37737674914713e-07	2.36756856656169e-08
6	Cef6wkrec18	00440 Phosphonate and phosphinate metabolism	1.75	28.66666666666	50.166666666655	9.37837749751527e-07	4.67084922260683e-08
6	NoAbx29	00440 Phosphonate and phosphinate metabolism	1.94736842105263	14.666666666666	28.5614035087706	9.30884928320947e-07	2.65925600084118e-08
6	NoAbx31	00440 Phosphonate and phosphinate metabolism	1.9	18.000000000002	34.2000000000038	9.69665395531106e-07	3.18424671255565e-08
6	NoAbx32	00440 Phosphonate and phosphinate metabolism	1.94117647058824	17.166666666667	33.3235294117653	9.55921677935731e-07	3.10264149064777e-08
6	NoAbx33	00440 Phosphonate and phosphinate metabolism	1.8695652173913	21.916666666668	40.9746376811619	1.02050799669024e-06	3.81501038989428e-08
6	NoAbx34	00440 Phosphonate and phosphinate metabolism	1.81818181818182	15.999999999999	29.0909090909073	7.14579368183837e-07	2.7085564806423e-08
6	NoAbx36	00440 Phosphonate and phosphinate metabolism	1.94117647058824	9.416666666666	18.2794117647046	5.53284676281882e-07	1.70193440991828e-08
6	NoAbx6wkrec40	00440 Phosphonate and phosphinate metabolism	1.9	15.249999999994	28.9749999999886	9.39446436902159e-07	2.69776457591384e-08
4	NoAbx6wkrec37	00440 Phosphonate and phosphinate metabolism	2	51.333333333332	102.666666666664	2.76206028602418e-06	9.55894724626712e-08
4	NoAbx6wkrec38	00440 Phosphonate and phosphinate metabolism	2	82.666666666574	165.333333333148	4.90226807376851e-06	1.53936293316341e-07
4	NoAbx6wkrec42	00440 Phosphonate and phosphinate metabolism	2	82.666666666666	165.333333333332	4.7044144523658e-06	1.53936293316512e-07
6	Cef6wkrec14	00440 Phosphonate and phosphinate metabolism	1.83333333333333	26	47.6666666666667	8.13881487654164e-07	4.43808265005271e-08
6	Cef6wkrec15	00440 Phosphonate and phosphinate metabolism	1.84210526315789	27.25	50.1973684210526	9.06582623531686e-07	4.67370775946386e-08
6	Cef6wkrec16	00440 Phosphonate and phosphinate metabolism	1.82352941176471	19.91666666667	36.3186274509865	6.45483175490227e-07	3.3815049726703e-08
6	Cef6wkrec20	00440 Phosphonate and phosphinate metabolism	1.8	15.25	27.45	4.45788488972502e-07	2.55577696665623e-08
6	NoAbx35	00440 Phosphonate and phosphinate metabolism	1.94117647058824	34.66666666666	67.2941176470459	1.70784300211683e-06	6.26552844713203e-08
6	NoAbx6wkrec37	00440 Phosphonate and phosphinate metabolism	1.84210526315789	24.5	45.1315789473684	1.21418319989702e-06	4.20204917823356e-08
6	NoAbx6wkrec38	00440 Phosphonate and phosphinate metabolism	1.94117647058824	10	19.4117647058824	5.75574643386654e-07	1.80736397513459e-08
6	NoAbx6wkrec41	00440 Phosphonate and phosphinate metabolism	1.77777777777778	18.583333333333	33.0370370370364	8.83963887698989e-07	3.07596715139623e-08
6	NoAbx6wkrec43	00440 Phosphonate and phosphinate metabolism	2	9.5	19	5.43243804490768e-07	1.76902595141961e-08
6	NoAbx6wkrec44	00440 Phosphonate and phosphinate metabolism	1.84210526315789	24.5	45.1315789473684	1.35617403802071e-06	4.20204917823356e-08
4	NoAbx6wkrec39	00440 Phosphonate and phosphinate metabolism	2	61.99999999999	123.99999999998	3.16612590258059e-06	1.15452219987367e-07
4	NoAbx6wkrec44	00440 Phosphonate and phosphinate metabolism	2	83.333333333326	166.666666666652	5.00822288093125e-06	1.55177715036794e-07
5	Cef2dayrec21	00440 Phosphonate and phosphinate metabolism	1	0.333333333333	0.333333333333	2.37725173581225e-08	3.10355430073306e-10
Ruminococcus	Cef6wkrec15	00440 Phosphonate and phosphinate metabolism	1	8	8	1.44482892557606e-07	7.44853032176678e-09
Ruminococcus	Cef6wkrec16	00440 Phosphonate and phosphinate metabolism	1	6	6	1.06636713024687e-07	5.58639774132509e-09
Ruminococcus	NoAbx36	00440 Phosphonate and phosphinate metabolism	1	8	8	2.42145505951219e-07	7.44853032176678e-09
7	NoAbx29	00440 Phosphonate and phosphinate metabolism	1	0.65	0.65	2.11850654756097e-08	6.05193088643551e-10
7	NoAbx31	00440 Phosphonate and phosphinate metabolism	1	1.4	1.4	3.96939050802163e-08	1.30349280630919e-09
7	NoAbx32	00440 Phosphonate and phosphinate metabolism	1	2.2	2.2	6.31093923297363e-08	2.04834583848587e-09
7	NoAbx34	00440 Phosphonate and phosphinate metabolism	1	1.316666666667	1.316666666667	3.23421599454141e-08	1.22590394879109e-09
7	NoAbx36	00440 Phosphonate and phosphinate metabolism	1	1.8	1.8	5.44827388390243e-08	1.67591932239753e-09
7	NoAbx6wkrec37	00440 Phosphonate and phosphinate metabolism	1	0.2	0.2	5.38063692082647e-09	1.8621325804417e-10
7	NoAbx6wkrec38	00440 Phosphonate and phosphinate metabolism	1	2.03333333333	2.03333333333	6.02899904233315e-08	1.89316812344595e-09
7	NoAbx6wkrec44	00440 Phosphonate and phosphinate metabolism	1	1.7	1.7	5.10838733855033e-08	1.58281269337544e-09
6	NoAbx6wkrec39	00440 Phosphonate and phosphinate metabolism	1.93333333333333	21.833333333334	42.2111111111124	1.07778784085179e-06	3.93013426283234e-08
7	NoAbx6wkrec43	00440 Phosphonate and phosphinate metabolism	1	2.666666666666	2.666666666666	7.62447444899133e-08	2.48284344058831e-09
6	Cef6wkrec19	00440 Phosphonate and phosphinate metabolism	1.75	14.75	25.8125	4.47873227795282e-07	2.40331486163256e-08
6	NoAbx6wkrec42	00440 Phosphonate and phosphinate metabolism	1.875	15	28.125	8.00272115762838e-07	2.61862394124613e-08
